,Length_Title,Length_Plot_Synopsis,count_plot_synopsis_http,count_plot_synopsis_href,count_plot_synopsis_grtsign
7132,14,4068,0,0,0
7133,24,1594,0,0,0
7134,14,3568,0,0,0
7135,7,7025,0,0,0
7136,7,7745,0,0,0
7137,7,2052,0,0,0
7138,23,2095,0,0,0
7139,23,1860,0,0,0
7140,20,1605,0,0,0
7141,6,1346,0,0,0
7142,6,1346,0,0,0
7143,8,4641,0,0,0
7144,30,3611,0,0,0
7145,21,2680,0,0,0
7146,9,6805,0,0,0
7147,9,16163,0,0,0
7148,34,15427,0,0,0
7149,11,7265,0,0,0
7150,23,1388,0,0,0
7151,18,2493,0,0,0
7152,17,12052,0,0,0
7153,3,8898,0,0,0
7154,31,2168,0,0,0
7155,30,7818,0,0,0
7156,20,3314,0,0,0
7157,13,38084,0,0,0
7158,10,3690,0,0,0
7159,3,6909,0,0,0
7160,13,6079,0,0,0
7161,11,2691,0,0,0
7162,14,4063,0,0,0
7163,31,2645,0,0,1
7164,18,2048,0,0,0
7165,18,4552,0,0,0
7166,10,4018,0,0,0
7167,10,4448,0,0,0
7168,9,2909,0,0,0
7169,19,1663,0,0,0
7170,12,1861,0,0,0
7171,8,1668,0,0,0
7172,9,2913,0,0,0
7173,17,1020,0,0,0
7174,22,5046,0,0,0
7175,8,5595,0,0,0
7176,26,4125,0,0,0
7177,5,2804,0,0,0
7178,5,2804,0,0,0
7179,8,1882,0,0,0
7180,11,2943,0,0,0
7181,27,2691,0,0,0
7182,5,3522,0,0,0
7183,14,5718,0,0,0
7184,13,7041,0,0,0
7185,20,3874,0,0,0
7186,19,1748,0,0,0
7187,15,3440,0,0,0
7188,16,10131,0,0,0
7189,16,5720,0,0,0
7190,20,2796,0,0,0
7191,16,3208,0,0,0
7192,18,4284,0,0,0
7193,17,5751,0,0,0
7194,12,4158,0,0,0
7195,24,4644,0,0,0
7196,28,5433,0,0,0
7197,9,2298,0,0,0
7198,8,4634,0,0,0
7199,16,25537,0,0,0
7200,9,4193,0,0,0
7201,11,2636,0,0,0
7202,16,2040,0,0,0
7203,25,6225,0,0,0
7204,17,2846,0,0,0
7205,15,1568,0,0,0
7206,22,3011,0,0,0
7207,11,5540,0,0,0
7208,7,1964,0,0,0
7209,12,1511,0,0,0
7210,13,1977,0,0,0
7211,13,1977,0,0,0
7212,17,2437,0,0,0
7213,7,9096,0,0,0
7214,19,8182,0,0,0
7215,21,6822,0,0,0
7216,27,3476,0,0,0
7217,11,1043,0,0,0
7218,8,5553,0,0,0
7219,13,4087,0,0,0
7220,14,2736,0,0,0
7221,12,48794,0,0,0
7222,14,6235,0,0,0
7223,15,56930,0,0,0
7224,12,14407,0,0,0
7225,14,1422,0,0,0
7226,10,2160,0,0,0
7227,21,6147,0,0,0
7228,17,3388,0,0,0
7229,19,3869,0,0,0
7230,10,2730,0,0,0
7231,8,4662,0,0,0
7232,30,10579,0,0,0
7233,21,2044,0,0,0
7234,14,6495,0,0,0
7235,22,1494,0,0,0
7236,18,2359,0,0,0
7237,8,1061,0,0,0
7238,7,1685,0,0,0
7239,39,3671,0,0,0
7240,8,4421,0,0,0
7241,8,4421,0,0,0
7242,15,3258,0,0,0
7243,28,5717,0,0,0
7244,10,7422,0,0,0
7245,22,2139,0,0,0
7246,19,1554,0,0,0
7247,18,3015,0,0,0
7248,10,4498,0,0,0
7249,15,4153,0,0,0
7250,30,6942,0,0,0
7251,16,28059,0,0,0
7252,35,9696,0,0,0
7253,31,7812,0,0,0
7254,40,11896,0,0,0
7255,13,6066,0,0,0
7256,13,6066,0,0,0
7257,6,3613,0,0,0
7258,6,3613,0,0,0
7259,5,3422,0,0,0
7260,17,4004,0,0,0
7261,27,8456,0,0,0
7262,9,3782,0,0,0
7263,10,3133,0,0,0
7264,21,1252,0,0,0
7265,15,1278,0,0,0
7266,15,1854,0,0,0
7267,11,2046,0,0,0
7268,11,2963,0,0,0
7269,16,1905,0,0,0
7270,10,19079,0,0,0
7271,12,1380,0,0,0
7272,7,2668,0,0,0
7273,15,22738,0,0,0
7274,15,4589,0,0,0
7275,25,3340,0,0,0
7276,15,2608,0,0,0
7277,15,3108,0,0,0
7278,16,1782,0,0,0
7279,10,1318,0,0,0
7280,24,2711,0,0,0
7281,26,1234,0,0,0
7282,59,2079,0,0,0
7283,30,4067,0,0,0
7284,31,4693,0,0,0
7285,43,4821,0,0,0
7286,18,2619,0,0,0
7287,10,4028,0,0,0
7288,35,3966,0,0,0
7289,15,3397,0,0,0
7290,16,1478,0,0,0
7291,16,15114,0,0,0
7292,13,3757,0,0,0
7293,13,5693,0,0,0
7294,16,4851,0,0,0
7295,14,4363,0,0,0
7296,13,2149,0,0,0
7297,12,5953,0,0,0
7298,26,1485,0,0,0
7299,12,3454,0,0,0
7300,16,10338,0,0,0
7301,12,3029,0,0,0
7302,17,6007,0,0,0
7303,39,1962,0,0,0
7304,24,2528,0,0,0
7305,16,3237,0,0,0
7306,10,2218,0,0,0
7307,39,2769,0,0,0
7308,32,7007,0,0,0
7309,14,1823,0,0,0
7310,5,7252,0,0,0
7311,25,7357,0,0,0
7312,39,3432,0,0,0
7313,14,6007,0,0,0
7314,14,10538,0,0,0
7315,15,1955,0,0,0
7316,4,42292,0,0,0
7317,10,4063,0,0,0
7318,10,4063,0,0,0
7319,17,13063,0,0,0
7320,19,6655,0,0,0
7321,19,2160,0,0,0
7322,8,5480,0,0,0
7323,16,11254,0,0,0
7324,35,4121,0,0,0
7325,9,3810,0,0,0
7326,16,2606,0,0,0
7327,8,2531,0,0,0
7328,11,6882,0,0,0
7329,8,4308,0,0,0
7330,10,12092,0,0,0
7331,11,2660,0,0,0
7332,17,2237,0,0,0
7333,16,5123,0,0,0
7334,7,3336,0,0,0
7335,10,3768,0,0,0
7336,14,1772,0,0,0
7337,18,1989,0,0,0
7338,15,4548,0,0,0
7339,15,4548,0,0,0
7340,15,13164,0,0,0
7341,19,6362,0,0,0
7342,7,1249,0,0,0
7343,12,4024,0,0,0
7344,19,3848,0,0,0
7345,22,4473,0,0,0
7346,20,5732,0,0,0
7347,7,1465,0,0,0
7348,12,4935,0,0,0
7349,13,14459,0,0,0
7350,10,3554,0,0,0
7351,7,7723,0,0,0
7352,7,5524,0,0,0
7353,6,4113,0,0,0
7354,10,2358,0,0,0
7355,6,5067,0,0,0
7356,7,4850,0,0,0
7357,32,1738,0,0,0
7358,17,2794,0,0,0
7359,39,1578,0,0,0
7360,10,13532,0,0,0
7361,12,3365,0,0,0
7362,43,11617,0,0,0
7363,11,5462,0,0,0
7364,23,3301,0,0,0
7365,16,3129,0,0,0
7366,7,1872,0,0,0
7367,34,1455,0,0,0
7368,15,7544,0,0,0
7369,17,1670,0,0,0
7370,19,7788,0,0,0
7371,36,3989,0,0,0
7372,34,6088,0,0,0
7373,22,4115,0,0,0
7374,23,3568,0,0,0
7375,14,5066,0,0,0
7376,19,19965,0,0,0
7377,18,2173,0,0,0
7378,6,4981,0,0,0
7379,30,3693,0,0,0
7380,14,7627,0,0,0
7381,8,1997,0,0,0
7382,17,2901,0,0,0
7383,15,3039,0,0,0
7384,16,5895,0,0,0
7385,46,9747,0,0,0
7386,16,5920,0,0,0
7387,9,2246,0,0,0
7388,5,19798,0,0,0
7389,9,12248,0,0,0
7390,9,12248,0,0,0
7391,9,12248,0,0,0
7392,22,4376,0,0,0
7393,12,3027,0,0,0
7394,15,6601,0,0,0
7395,11,3183,0,0,0
7396,6,15369,0,0,0
7397,12,3494,0,0,0
7398,12,2890,0,0,0
7399,5,3623,0,0,0
7400,7,1513,0,0,0
7401,7,1513,0,0,0
7402,31,5611,0,0,0
7403,16,750,0,0,0
7404,8,9884,0,0,0
7405,14,5142,0,0,0
7406,5,1686,0,0,0
7407,5,1686,0,0,0
7408,9,2416,0,0,0
7409,7,4409,0,0,0
7410,9,1754,0,0,0
7411,15,5760,0,0,0
7412,13,6208,0,0,0
7413,11,6584,0,0,0
7414,9,3675,0,0,0
7415,6,5391,0,0,0
7416,15,1743,0,0,0
7417,13,2277,0,0,0
7418,10,4041,0,0,0
7419,13,39064,0,0,0
7420,17,8727,0,0,0
7421,18,1163,0,0,0
7422,18,2960,0,0,0
7423,15,2269,0,0,0
7424,16,2686,0,0,0
7425,15,4022,0,0,0
7426,7,1700,0,0,0
7427,13,6120,0,0,0
7428,13,3972,0,0,0
7429,15,2958,0,0,2
7430,28,6526,0,0,0
7431,14,3366,0,0,0
7432,14,3386,0,0,0
7433,8,4383,0,0,0
7434,19,5324,0,0,0
7435,21,1712,0,0,0
7436,52,4132,0,0,0
7437,19,7289,0,0,0
7438,14,3613,0,0,0
7439,24,3062,0,0,0
7440,17,1073,0,0,0
7441,11,5936,0,0,0
7442,11,2923,0,0,0
7443,10,1510,0,0,0
7444,31,24735,0,0,0
7445,52,2332,0,0,0
7446,20,1650,0,0,0
7447,4,13379,0,0,0
7448,7,2442,0,0,0
7449,10,4238,0,0,0
7450,15,5131,0,0,0
7451,16,3049,0,0,0
7452,10,5561,0,0,0
7453,9,3827,0,0,0
7454,9,6417,0,0,0
7455,14,2885,0,0,0
7456,9,11534,0,0,0
7457,8,3275,0,0,0
7458,16,9263,0,0,0
7459,24,3050,0,0,0
7460,18,3550,0,0,0
7461,8,4353,0,0,0
7462,11,1324,0,0,0
7463,10,5718,0,0,0
7464,10,7043,0,0,0
7465,6,6244,0,0,0
7466,37,1422,0,0,0
7467,22,2269,0,0,0
7468,8,1291,0,0,0
7469,17,3888,0,0,0
7470,13,3875,0,0,0
7471,7,7771,0,0,0
7472,20,1101,0,0,0
7473,14,4123,0,0,0
7474,13,5847,0,0,0
7475,13,5847,0,0,0
7476,13,5847,0,0,0
7477,13,5847,0,0,0
7478,29,1610,0,0,0
7479,27,3958,0,0,0
7480,24,1619,0,0,0
7481,37,5847,0,0,0
7482,28,2234,0,0,0
7483,15,2043,0,0,0
7484,9,6349,0,0,0
7485,15,2253,0,0,0
7486,6,2054,0,0,0
7487,20,10535,0,0,0
7488,21,2219,0,0,0
7489,18,4080,0,0,0
7490,6,3498,0,0,0
7491,6,4105,0,0,0
7492,10,3804,0,0,0
7493,12,2501,0,0,0
7494,12,3459,0,0,0
7495,16,1923,0,0,0
7496,12,19336,0,0,0
7497,20,3953,0,0,0
7498,7,5153,0,0,0
7499,12,6013,0,0,0
7500,35,6036,0,0,0
7501,9,2656,0,0,0
7502,12,5161,0,0,0
7503,13,5161,0,0,0
7504,11,2903,0,0,0
7505,14,6443,0,0,0
7506,13,4676,0,0,0
7507,18,2789,0,0,0
7508,9,5705,0,0,0
7509,8,18498,0,0,0
7510,9,1229,0,0,0
7511,17,3492,0,0,0
7512,16,4776,0,0,0
7513,16,3514,0,0,0
7514,11,9744,0,0,0
7515,18,7522,0,0,0
7516,36,1922,0,0,0
7517,10,5392,0,0,0
7518,20,3767,0,0,0
7519,9,3787,0,0,0
7520,22,3177,0,0,0
7521,11,5201,0,0,0
7522,26,1421,0,0,0
7523,18,13215,0,0,0
7524,10,4252,0,0,0
7525,9,3474,0,0,0
7526,11,2379,0,0,0
7527,30,6695,0,0,0
7528,12,1904,0,0,0
7529,22,1972,0,0,0
7530,7,7122,0,0,0
7531,23,3774,0,0,0
7532,23,2811,0,0,0
7533,10,3920,0,0,0
7534,10,6994,0,0,0
7535,21,4476,0,0,0
7536,27,1181,0,0,0
7537,21,2995,0,0,0
7538,17,1226,0,0,0
7539,15,3522,0,0,0
7540,28,4166,0,0,0
7541,14,3065,0,0,0
7542,12,5044,0,0,0
7543,9,4828,0,0,0
7544,22,4809,0,0,0
7545,25,3036,0,0,0
7546,14,5017,0,0,0
7547,15,5065,0,0,0
7548,17,3628,0,0,0
7549,6,8468,0,0,0
7550,22,2106,0,0,0
7551,11,5366,0,0,0
7552,9,4114,0,0,0
7553,21,14662,0,0,0
7554,13,2161,0,0,0
7555,13,2161,0,0,0
7556,40,5698,0,0,0
7557,21,2014,0,0,0
7558,6,1463,0,0,0
7559,5,9981,0,0,0
7560,7,2930,0,0,0
7561,18,2458,0,0,0
7562,14,20268,0,0,0
7563,16,3179,0,0,0
7564,16,2725,0,0,0
7565,12,4861,0,0,0
7566,9,7030,0,0,0
7567,27,3588,0,0,0
7568,6,9971,0,0,0
7569,19,7539,0,0,0
7570,22,11926,0,0,0
7571,22,4163,0,0,0
7572,18,3761,0,0,0
7573,11,4540,0,0,0
7574,14,7601,0,0,0
7575,16,5079,0,0,0
7576,12,6130,0,0,0
7577,15,6358,0,0,0
7578,14,4743,0,0,0
7579,20,2771,0,0,0
7580,22,1529,0,0,0
7581,15,2726,0,0,0
7582,20,3439,0,0,0
7583,17,3584,0,0,0
7584,53,4150,0,0,0
7585,22,4190,0,0,0
7586,22,2589,0,0,0
7587,19,1818,0,0,0
7588,19,1818,0,0,0
7589,19,1490,0,0,0
7590,20,10502,0,0,0
7591,21,3191,0,0,0
7592,24,3001,0,0,0
7593,28,6173,0,0,0
7594,12,2195,0,0,0
7595,16,5795,0,0,0
7596,14,1354,0,0,0
7597,35,6800,0,0,0
7598,17,3592,0,0,0
7599,16,6677,0,0,0
7600,12,2266,0,0,0
7601,16,10607,0,0,0
7602,12,1716,0,0,0
7603,4,3012,0,0,0
7604,22,3654,0,0,0
7605,8,1759,0,0,0
7606,9,6167,0,0,0
7607,10,2213,0,0,0
7608,9,8863,0,0,0
7609,16,3143,0,0,0
7610,23,2796,0,0,0
7611,16,1859,0,0,0
7612,21,2220,0,0,0
7613,14,4354,0,0,0
7614,7,4470,0,0,0
7615,17,2131,0,0,0
7616,12,11392,0,0,0
7617,5,2971,0,0,0
7618,20,4141,0,0,0
7619,21,4888,0,0,0
7620,27,2709,0,0,0
7621,15,2719,0,0,0
7622,25,3392,0,0,0
7623,23,4199,0,0,0
7624,21,2546,0,0,0
7625,24,3865,0,0,0
7626,24,3282,0,0,0
7627,19,17529,0,0,0
7628,19,8992,0,0,0
7629,19,3450,0,0,0
7630,12,2959,0,0,0
7631,18,2518,0,0,0
7632,11,2351,0,0,0
7633,19,1248,0,0,0
7634,19,1846,0,0,0
7635,19,1408,0,0,0
7636,20,3623,0,0,0
7637,19,1624,0,0,0
7638,20,1337,0,0,0
7639,16,3183,0,0,0
7640,15,6995,0,0,0
7641,21,2655,0,0,0
7642,17,4757,0,0,0
7643,20,2357,0,0,0
7644,11,4199,0,0,0
7645,12,8547,0,0,0
7646,9,4505,0,0,0
7647,20,6446,0,0,0
7648,19,4816,0,0,0
7649,16,1661,0,0,0
7650,16,3014,0,0,0
7651,19,4800,0,0,0
7652,15,3158,0,0,0
7653,8,2194,0,0,0
7654,7,3917,0,0,0
7655,9,4058,0,0,0
7656,18,2740,0,0,0
7657,40,2020,0,0,0
7658,14,3337,0,0,0
7659,18,1516,0,0,0
7660,16,3975,0,0,0
7661,18,1771,0,0,0
7662,13,3482,0,0,0
7663,31,10688,0,0,0
7664,14,4733,0,0,0
7665,22,2551,0,0,0
7666,16,2913,0,0,0
7667,15,5769,0,0,0
7668,21,2234,0,0,0
7669,17,3608,0,0,0
7670,17,1236,0,0,0
7671,15,3556,0,0,0
7672,16,3401,0,0,0
7673,18,5033,0,0,0
7674,33,3599,0,0,0
7675,15,3430,0,0,0
7676,25,3612,0,0,0
7677,17,6193,0,0,0
7678,22,3741,0,0,0
7679,24,8175,0,0,0
7680,32,7616,0,0,0
7681,32,9304,0,0,0
7682,16,10445,0,0,0
7683,14,1320,0,0,0
7684,8,3663,0,0,0
7685,11,5000,0,0,0
7686,27,2094,0,0,0
7687,17,11249,0,0,0
7688,15,1611,0,0,0
7689,19,2994,0,0,0
7690,15,4105,0,0,0
7691,11,3458,0,0,0
7692,12,5190,0,0,0
7693,39,1391,0,0,0
7694,14,2237,0,0,0
7695,12,5571,0,0,0
7696,13,2845,0,0,0
7697,25,1390,0,0,0
7698,25,4044,0,0,0
7699,12,22690,0,0,0
7700,21,8635,0,0,0
7701,13,2864,0,0,0
7702,12,2206,0,0,0
7703,14,1359,0,0,0
7704,11,3920,0,0,0
7705,9,10202,0,0,0
7706,16,4563,0,0,0
7707,21,5443,0,0,0
7708,13,943,0,0,0
7709,7,1537,0,0,0
7710,11,13145,0,0,0
7711,28,4001,0,0,0
7712,16,3119,0,0,0
7713,26,2093,0,0,0
7714,23,3790,0,0,0
7715,6,1251,0,0,0
7716,10,4538,0,0,0
7717,10,3742,0,0,0
7718,10,3742,0,0,0
7719,34,3240,0,0,0
7720,11,5818,0,0,0
7721,15,2562,0,0,0
7722,6,1753,0,0,0
7723,34,2260,0,0,0
7724,10,4260,0,0,0
7725,35,1283,0,0,0
7726,8,2504,0,0,0
7727,12,2572,0,0,0
7728,12,3395,0,0,0
7729,29,3402,0,0,0
7730,17,7368,0,0,0
7731,17,3631,0,0,0
7732,4,19441,0,0,0
7733,52,5183,0,0,0
7734,6,1959,0,0,0
7735,5,4312,0,0,0
7736,9,13178,0,0,0
7737,10,1440,0,0,0
7738,37,8505,0,0,0
7739,36,2744,0,0,0
7740,27,8314,0,0,0
7741,17,4484,0,0,0
7742,17,15694,0,0,0
7743,34,6413,0,0,0
7744,10,7013,0,0,0
7745,17,1646,0,0,0
7746,13,4515,0,0,0
7747,11,3151,0,0,0
7748,17,6426,0,0,0
7749,20,9346,0,0,0
7750,17,2106,0,0,0
7751,9,4648,0,0,0
7752,10,1119,0,0,0
7753,11,2907,0,0,0
7754,18,2087,0,0,0
7755,10,7073,0,0,0
7756,9,1573,0,0,0
7757,7,3291,0,0,0
7758,20,23458,0,0,0
7759,14,1940,0,0,0
7760,9,3043,0,0,0
7761,8,8099,0,0,0
7762,12,15423,0,0,0
7763,4,5835,0,0,0
7764,14,5917,0,0,0
7765,14,3480,0,0,0
7766,10,996,0,0,0
7767,6,3735,0,0,0
7768,9,20244,0,0,0
7769,9,4198,0,0,0
7770,28,931,0,0,0
7771,24,1137,0,0,0
7772,16,8889,0,0,0
7773,11,3237,0,0,0
7774,11,6116,0,0,0
7775,13,3632,0,0,0
7776,4,3291,0,0,0
7777,29,2418,0,0,0
7778,12,2138,0,0,0
7779,9,3973,0,0,0
7780,5,7895,0,0,0
7781,7,4646,0,0,0
7782,12,2945,0,0,0
7783,15,6892,0,0,0
7784,31,3451,0,0,0
7785,17,7397,0,0,0
7786,15,5450,0,0,0
7787,15,3414,0,0,0
7788,17,1617,0,0,0
7789,21,9926,0,0,0
7790,23,1878,0,0,0
7791,19,1759,0,0,0
7792,8,1370,0,0,0
7793,10,3860,0,0,0
7794,7,3859,0,0,0
7795,13,4930,0,0,0
7796,16,8772,0,0,0
7797,14,7402,0,0,0
7798,10,1201,0,0,0
7799,13,6742,0,0,0
7800,14,2004,0,0,0
7801,14,28180,0,0,0
7802,8,4289,0,0,0
7803,21,939,0,0,0
7804,17,1689,0,0,0
7805,16,3626,0,0,0
7806,18,2531,0,0,0
7807,11,897,0,0,0
7808,7,8067,0,0,0
7809,4,3948,0,0,0
7810,4,3948,0,0,0
7811,12,10924,0,0,0
7812,11,5743,0,0,0
7813,11,4178,0,0,0
7814,11,4178,0,0,0
7815,11,2933,0,0,0
7816,16,3548,0,0,0
7817,11,8081,0,0,0
7818,17,15182,0,0,0
7819,29,1925,0,0,0
7820,34,9867,0,0,0
7821,24,3276,0,0,0
7822,13,4148,0,0,0
7823,10,1549,0,0,0
7824,12,781,0,0,0
7825,13,2271,0,0,0
7826,11,4296,0,0,0
7827,11,4296,0,0,0
7828,15,2809,0,0,0
7829,13,2708,0,0,0
7830,26,2186,0,0,0
7831,12,11404,0,0,0
7832,13,10778,0,0,0
7833,11,7956,0,0,0
7834,11,1902,0,0,0
7835,13,2375,0,0,0
7836,21,4062,0,0,0
7837,10,1646,0,0,0
7838,13,2246,0,0,0
7839,13,2246,0,0,0
7840,13,4163,0,0,0
7841,11,5165,0,0,0
7842,18,4075,0,0,0
7843,18,4075,0,0,0
7844,19,21686,0,0,0
7845,46,6565,0,0,0
7846,39,6197,0,0,0
7847,21,2709,0,0,0
7848,15,1445,0,0,0
7849,18,8896,0,0,0
7850,19,5118,0,0,0
7851,27,6491,0,0,0
7852,18,9984,0,0,0
7853,18,4246,0,0,0
7854,19,8178,0,0,0
7855,19,8835,0,0,0
7856,21,3348,0,0,0
7857,18,2024,0,0,0
7858,19,5289,0,0,0
7859,18,14447,0,0,0
7860,27,2039,0,0,0
7861,24,4111,0,0,0
7862,24,7489,0,0,0
7863,24,3042,0,0,0
7864,14,3010,0,0,0
7865,10,3128,0,0,0
7866,10,6972,0,0,0
7867,12,7805,0,0,0
7868,9,1214,0,0,0
7869,10,9419,0,0,0
7870,10,3733,0,0,0
7871,15,3110,0,0,0
7872,15,4975,0,0,0
7873,13,1276,0,0,0
7874,6,3381,0,0,0
7875,6,3381,0,0,0
7876,12,2901,0,0,0
7877,12,25401,0,0,0
7878,4,7714,0,0,0
7879,14,3050,0,0,0
7880,9,4630,0,0,0
7881,11,1172,0,0,0
7882,12,8740,0,0,0
7883,20,4121,0,0,0
7884,5,3735,0,0,0
7885,14,4024,0,0,0
7886,15,4374,0,0,0
7887,12,4063,0,0,0
7888,23,4175,0,0,0
7889,19,14012,0,0,0
7890,7,1748,0,0,0
7891,7,1455,0,0,0
7892,5,2086,0,0,0
7893,22,15939,0,0,0
7894,21,3894,0,0,0
7895,9,8208,0,0,0
7896,16,8990,0,0,0
7897,12,5566,0,0,0
7898,15,3276,0,0,0
7899,10,11239,0,0,0
7900,13,1456,0,0,0
7901,13,2642,0,0,0
7902,33,3437,0,0,0
7903,21,5634,0,0,0
7904,12,3993,0,0,0
7905,17,6164,0,0,0
7906,28,1197,0,0,0
7907,10,2910,0,0,0
7908,15,2119,0,0,0
7909,22,2505,0,0,0
7910,24,2594,0,0,0
7911,42,5068,0,0,0
7912,42,8083,0,0,0
7913,30,946,0,0,0
7914,19,10773,0,0,0
7915,19,5152,0,0,0
7916,13,3043,0,0,0
7917,10,6037,0,0,0
7918,10,6037,0,0,0
7919,22,45584,0,0,0
7920,18,4476,0,0,0
7921,28,5539,0,0,0
7922,18,4294,0,0,0
7923,4,8892,0,0,0
7924,4,4675,0,0,0
7925,9,1976,0,0,0
7926,13,2749,0,0,0
7927,13,15924,0,0,0
7928,8,2793,0,0,0
7929,8,2043,0,0,0
7930,17,22230,0,0,0
7931,4,13279,0,0,0
7932,4,1476,0,0,0
7933,6,2132,0,0,0
7934,12,11833,0,0,0
7935,26,6578,0,0,0
7936,14,3369,0,0,0
7937,8,17019,0,0,0
7938,25,2301,0,0,0
7939,17,3884,0,0,0
7940,15,2595,0,0,0
7941,8,1940,0,0,0
7942,8,1481,0,0,0
7943,19,21310,0,0,0
7944,9,3508,0,0,0
7945,11,1166,0,0,0
7946,6,1191,0,0,0
7947,13,1652,0,0,0
7948,13,9008,0,0,0
7949,18,2262,0,0,0
7950,16,5048,0,0,0
7951,10,1052,0,0,0
7952,25,1550,0,0,0
7953,18,27311,0,0,0
7954,16,3707,0,0,0
7955,15,2593,0,0,0
7956,16,1883,0,0,0
7957,24,4087,0,0,0
7958,37,12120,0,0,0
7959,28,4040,0,0,0
7960,10,2522,0,0,0
7961,22,3824,0,0,0
7962,25,5941,0,0,0
7963,17,9927,0,0,0
7964,18,4158,0,0,0
7965,19,4203,0,0,0
7966,17,3692,0,0,0
7967,21,1438,0,0,0
7968,18,3621,0,0,0
7969,14,1099,0,0,0
7970,17,2959,0,0,0
7971,9,3986,0,0,0
7972,9,7346,0,0,0
7973,12,5821,0,0,0
7974,15,1865,0,0,0
7975,9,4965,0,0,0
7976,9,4682,0,0,0
7977,12,2007,0,0,0
7978,14,14519,0,0,0
7979,16,11218,0,0,0
7980,12,4274,0,0,0
7981,12,3714,0,0,0
7982,7,8839,0,0,0
7983,11,2512,0,0,0
7984,14,1914,0,0,0
7985,15,1235,0,0,0
7986,20,2062,0,0,0
7987,12,2619,0,0,0
7988,12,1464,0,0,0
7989,24,2062,0,0,0
7990,24,2062,0,0,0
7991,16,4453,0,0,0
7992,15,3046,0,0,0
7993,21,3812,0,0,0
7994,10,2796,0,0,0
7995,9,5819,0,0,0
7996,11,3557,0,0,0
7997,4,1650,0,0,0
7998,30,4491,0,0,0
7999,26,2684,0,0,0
8000,20,33201,0,0,0
8001,21,44795,0,0,0
8002,11,848,0,0,0
8003,12,1707,0,0,0
8004,18,4508,0,0,0
8005,26,6821,0,0,0
8006,7,3147,0,0,0
8007,44,1550,0,0,0
8008,19,5044,0,0,0
8009,14,1236,0,0,0
8010,17,5158,0,0,0
8011,12,8804,0,0,0
8012,9,14917,0,0,0
8013,15,5164,0,0,0
8014,15,2275,0,0,0
8015,17,1483,0,0,0
8016,8,4247,0,0,0
8017,8,9662,0,0,0
8018,18,15084,0,0,0
8019,8,1769,0,0,0
8020,8,20624,0,0,0
8021,9,3008,0,0,0
8022,13,2263,0,0,0
8023,10,2475,0,0,0
8024,10,7259,0,0,0
8025,14,10056,0,0,0
8026,16,6022,0,0,0
8027,14,5404,0,0,0
8028,6,3475,0,0,0
8029,12,3005,0,0,0
8030,12,3047,0,0,0
8031,11,5271,0,0,0
8032,9,11435,0,0,0
8033,6,25598,0,0,0
8034,12,2707,0,0,0
8035,10,6774,0,0,0
8036,21,1420,0,0,0
8037,9,3179,0,0,0
8038,16,5073,0,0,0
8039,15,3511,0,0,0
8040,15,3511,0,0,0
8041,14,6145,0,0,0
8042,6,1532,0,0,0
8043,9,1301,0,0,0
8044,13,1596,0,0,0
8045,12,9713,0,0,0
8046,6,1680,0,0,0
8047,15,3283,0,0,0
8048,16,11773,0,0,0
8049,21,6318,0,0,0
8050,18,2511,0,0,0
8051,5,2722,0,0,0
8052,9,6702,0,0,0
8053,16,4963,0,0,0
8054,7,3430,0,0,0
8055,8,3470,0,0,0
8056,10,2254,0,0,0
8057,21,2810,0,0,0
8058,10,6554,0,0,0
8059,8,16634,0,0,0
8060,25,5939,0,0,0
8061,12,5366,0,0,0
8062,12,5366,0,0,0
8063,7,6430,0,0,0
8064,6,2909,0,0,0
8065,18,10278,0,0,0
8066,12,6551,0,0,0
8067,4,2376,0,0,0
8068,22,3996,0,0,0
8069,23,3433,0,0,0
8070,6,3383,0,0,0
8071,17,5463,0,0,0
8072,16,2933,0,0,0
8073,19,1301,0,0,0
8074,16,3818,0,0,0
8075,14,9167,0,0,0
8076,31,7243,0,0,0
8077,16,2244,0,0,0
8078,34,2387,0,0,0
8079,13,1543,0,0,0
8080,12,5261,0,0,0
8081,13,1518,0,0,0
8082,11,7798,0,0,0
8083,11,8268,0,0,0
8084,11,1703,0,0,0
8085,17,19213,0,0,0
8086,4,2738,0,0,0
8087,4,4777,0,0,0
8088,11,2097,0,0,0
8089,16,6294,0,0,0
8090,27,12698,0,0,0
8091,26,3046,0,0,0
8092,27,5251,0,0,0
8093,18,4649,0,0,0
8094,6,8183,0,0,0
8095,10,2632,0,0,0
8096,16,2491,0,0,0
8097,14,4598,0,0,0
8098,7,15652,0,0,0
8099,15,3516,0,0,0
8100,14,2984,0,0,0
8101,12,3429,0,0,0
8102,31,7512,0,0,0
8103,18,2097,0,0,0
8104,12,3134,0,0,0
8105,14,4944,0,0,0
8106,30,5762,0,0,0
8107,17,1474,0,0,0
8108,14,4965,0,0,0
8109,22,4273,0,0,0
8110,15,7351,0,0,0
8111,13,3528,0,0,0
8112,20,1282,0,0,0
8113,15,3330,0,0,0
8114,15,3330,0,0,0
8115,15,3330,0,0,0
8116,17,1730,0,0,0
8117,23,3984,0,0,0
8118,16,3115,0,0,0
8119,11,2197,0,0,0
8120,16,1550,0,0,0
8121,13,9143,0,0,0
8122,13,1269,0,0,0
8123,14,6932,0,0,0
8124,15,2129,0,0,0
8125,8,4069,0,0,0
8126,15,2991,0,0,0
8127,14,10913,0,0,0
